#{"t_start": 1743754411.2811239, "env_id": "sneaky_enemies"}
r,l,t
8.0,14,38.31652
10.0,16,38.33559
8.0,19,38.358558
9.0,11,38.372125
4.0,15,38.391104
8.0,14,38.408394
8.0,22,38.435968
8.0,14,38.45242
4.0,13,38.469433
7.0,10,38.483898
4.0,11,38.498067
8.0,11,38.51213
9.0,26,38.543101
4.0,13,38.559226
2.0,3,38.563195
8.0,11,38.577068
8.0,18,38.599564
2.0,7,38.608059
7.0,14,38.625073
9.0,22,38.652087
4.0,7,38.660577
8.0,18,38.68255
7.0,43,38.733964
4.0,18,38.756026
3.0,6,38.763057
8.0,14,38.780636
4.0,16,38.799597
2.0,7,38.809145
3.0,7,38.818241
4.0,14,38.835053
4.0,9,38.846404
3.0,19,38.869486
8.0,27,38.902087
3.0,10,38.914169
14.0,43,38.967603
3.0,27,39.002197
2.0,5,39.009621
3.0,23,39.038677
11.0,46,39.094254
3.0,4,39.100732
3.0,20,39.124237
3.0,18,39.147233
5.0,11,39.161406
8.0,17,39.182465
4.0,17,39.204062
2.0,3,39.208573
3.0,15,39.227427
4.0,11,39.240971
2.0,3,39.245452
4.0,9,39.257017
2.0,7,39.26651
9.0,15,39.286544
4.0,9,39.299061
4.0,8,39.308585
3.0,11,39.322126
4.0,9,39.332638
9.0,22,39.35975
8.0,18,39.38184
3.0,5,39.389386
3.0,12,39.403983
3.0,6,39.412022
2.0,7,39.421527
4.0,19,39.445097
3.0,22,39.472116
1.0,3,39.476627
3.0,7,39.485139
3.0,11,39.499277
12.0,25,39.530471
8.0,14,39.547531
8.0,22,39.574088
9.0,34,39.616189
3.0,13,39.631627
4.0,17,39.652475
5.0,20,39.67808
4.0,7,39.686563
3.0,23,39.71416
4.0,11,39.728711
3.0,7,39.737225
3.0,6,39.745635
8.0,30,39.781247
3.0,10,39.794037
12.0,48,39.852672
10.0,15,39.871727
2.0,7,39.88127
4.0,21,39.906451
2.0,25,39.937053
2.0,7,39.94656
8.0,22,41.137552
4.0,8,41.150062
2.0,7,41.161575
5.0,11,41.178631
3.0,10,41.193151
7.0,14,41.21129
7.0,10,41.227323
7.0,14,41.244904
3.0,6,41.252936
4.0,9,41.266993
10.0,15,41.288791
7.0,19,41.313314
8.0,15,41.332051
8.0,22,41.359215
4.0,9,41.370315
2.0,11,41.384144
8.0,10,41.39719
7.0,18,41.419884
9.0,22,41.447245
10.0,30,41.484316
3.0,8,41.495305
8.0,14,41.512347
9.0,18,41.533878
9.0,18,41.556936
3.0,11,41.570478
2.0,7,41.579021
3.0,17,41.600078
5.0,8,41.609627
3.0,7,41.619177
4.0,5,41.625687
3.0,6,41.63269
3.0,9,41.644705
2.0,7,41.652742
4.0,12,41.668789
4.0,16,41.688386
8.0,14,41.705442
11.0,32,41.744313
4.0,7,41.753351
3.0,35,41.795938
3.0,5,41.801975
3.0,7,41.811485
3.0,11,41.825517
5.0,31,41.862117
4.0,11,41.876173
12.0,40,41.9268
2.0,7,41.935316
8.0,15,41.955352
3.0,11,41.968885
4.0,11,41.982428
2.0,7,41.99197
3.0,6,42.000116
7.0,14,42.01715
4.0,14,42.03521
12.0,175,42.241271
8.0,14,42.260337
7.0,10,42.272852
3.0,4,42.278396
11.0,13,42.295011
4.0,7,42.303979
3.0,15,42.322066
2.0,7,42.330584
11.0,54,42.395253
7.0,10,42.407917
7.0,14,42.425941
7.0,14,42.442456
5.0,10,42.456151
3.0,17,42.477241
3.0,11,42.491757
8.0,18,42.512914
10.0,17,42.535106
3.0,11,42.549648
8.0,18,42.571228
4.0,9,42.581738
11.0,62,42.656116
3.0,19,42.679724
8.0,18,42.701795
3.0,8,42.7119
2.0,7,42.720448
9.0,14,42.738112
8.0,11,42.752142
4.0,5,42.758657
3.0,15,42.776707
10.0,12,42.792254
4.0,10,42.804263
13.0,37,42.849667
3.0,35,42.891343
8.0,14,42.90895
2.0,15,42.927232
2.0,7,42.937564
1.0,3,42.941563
3.0,4,42.947076
2.0,7,42.956616
11.0,29,42.99122
3.0,4,42.997248
3.0,11,43.010262
2.0,7,43.019773
10.0,19,43.041824
8.0,14,43.060944
4.0,15,43.078956
11.0,102,43.201335
8.0,18,43.222911
7.0,18,43.244694
7.0,10,43.25725
3.0,11,43.271344
2.0,9,43.282858
4.0,23,43.310799
2.0,7,43.320338
8.0,18,43.341989
5.0,15,43.360684
7.0,10,43.373234
2.0,7,43.38174
8.0,31,43.419866
7.0,22,43.447333
4.0,5,43.454304
3.0,6,43.462329
9.0,12,43.478074
2.0,19,43.50175
7.0,14,43.519352
8.0,15,43.538399
3.0,14,43.555227
3.0,7,43.564739
10.0,22,43.591839
11.0,30,43.628266
7.0,14,43.645288
12.0,77,44.910804
8.0,15,44.934334
2.0,7,44.943852
4.0,15,44.967887
4.0,6,44.979399
2.0,3,44.982399
10.0,22,45.013013
10.0,36,45.059353
9.0,22,45.086935
4.0,12,45.102392
3.0,5,45.108494
11.0,23,45.137909
3.0,7,45.147385
8.0,14,45.16399
10.0,15,45.182983
3.0,15,45.20199
5.0,11,45.216389
2.0,15,45.233993
9.0,26,45.267
10.0,34,45.308003
8.0,34,45.349415
10.0,27,45.382455
7.0,14,45.40045
3.0,10,45.412441
2.0,7,45.421949
11.0,19,45.44543
11.0,20,45.469463
2.0,7,45.479034
5.0,15,45.498482
2.0,3,45.502477
4.0,23,45.530439
10.0,42,45.581058
8.0,19,45.603034
10.0,17,45.624033
3.0,5,45.631073
8.0,14,45.648078
4.0,11,45.661507
8.0,19,45.685051
8.0,10,45.697501
8.0,14,45.714247
5.0,26,45.746064
3.0,6,45.753095
8.0,18,45.775488
4.0,9,45.787108
8.0,15,45.805082
5.0,20,45.830113
10.0,33,45.869123
7.0,14,45.886089
8.0,22,45.913274
3.0,15,45.93209
2.0,7,45.941559
4.0,8,45.953098
3.0,6,45.96153
3.0,11,45.976502
3.0,8,45.987016
10.0,56,46.061062
13.0,29,46.099089
4.0,7,46.107557
5.0,15,46.126021
7.0,14,46.142593
2.0,7,46.152173
2.0,7,46.161605
8.0,15,46.18154
5.0,23,46.217554
8.0,10,46.234167
5.0,11,46.251909
7.0,28,46.285941
2.0,3,46.290942
1.0,4,46.298455
3.0,5,46.30697
3.0,8,46.318004
2.0,7,46.327572
10.0,12,46.343173
4.0,12,46.360184
8.0,10,46.378297
8.0,10,46.398213
3.0,5,46.404187
7.0,10,46.417504
2.0,3,46.421509
9.0,38,46.468194
3.0,8,46.478527
8.0,18,46.500677
7.0,10,46.512818
7.0,14,46.530915
11.0,21,46.556633
3.0,8,46.566207
9.0,14,46.582656
3.0,4,46.589228
10.0,35,46.630953
3.0,7,46.639563
10.0,46,46.694266
3.0,11,46.707274
7.0,10,46.720427
3.0,7,46.72894
2.0,10,46.741478
10.0,12,46.756604
3.0,4,46.762602
9.0,14,46.779725
3.0,13,46.794301
3.0,15,46.812872
2.0,7,46.82245
7.0,14,46.839564
9.0,14,46.856686
7.0,10,46.869282
10.0,22,46.895711
7.0,27,46.928025
9.0,21,46.953209
10.0,13,46.968761
11.0,23,46.998303
7.0,22,47.027156
7.0,10,47.039663
4.0,6,47.048268
3.0,7,47.057792
8.0,14,47.074348
10.0,37,47.122441
10.0,14,47.14149
8.0,10,47.155545
7.0,14,47.173052
8.0,18,47.195741
2.0,7,47.205285
3.0,11,47.219471
4.0,8,47.229051
7.0,15,47.248209
3.0,13,47.264317
10.0,16,47.284467
9.0,14,47.30108
9.0,29,47.336716
11.0,58,47.40739
3.0,15,47.425705
5.0,32,48.654445
9.0,18,48.679486
11.0,28,48.715043
2.0,7,48.726552
5.0,18,48.752643
3.0,6,48.763191
9.0,11,48.780318
4.0,9,48.79389
3.0,7,48.802429
3.0,8,48.812541
8.0,11,48.828598
3.0,6,48.838208
11.0,66,48.92133
4.0,11,48.936419
2.0,6,48.943987
10.0,38,48.990655
9.0,14,49.010049
4.0,14,49.027203
4.0,7,49.036768
10.0,28,49.070471
10.0,29,49.105691
10.0,21,49.133237
4.0,7,49.142756
3.0,9,49.154834
8.0,11,49.16944
4.0,7,49.179009
7.0,10,49.191582
2.0,7,49.201148
4.0,8,49.212295
2.0,19,49.236974
6.0,23,49.265688
7.0,14,49.284235
8.0,22,49.311436
10.0,21,49.339113
10.0,36,49.384495
5.0,8,49.394055
2.0,7,49.404097
11.0,28,49.439546
3.0,7,49.448055
10.0,59,49.520653
5.0,11,49.534724
10.0,34,49.576977
5.0,15,49.595117
8.0,31,49.632417
8.0,18,49.655089
3.0,18,49.677234
8.0,14,49.694364
8.0,26,49.726648
9.0,22,49.754242
3.0,8,49.764342
5.0,19,49.788482
3.0,14,49.80751
9.0,21,49.832258
10.0,21,49.857933
11.0,26,49.889615
3.0,6,49.897184
3.0,11,49.909781
7.0,14,49.92846
9.0,15,49.946479
9.0,14,49.964076
8.0,14,49.981217
4.0,6,49.988785
9.0,15,50.008821
7.0,15,50.028419
3.0,23,50.057128
4.0,11,50.070729
10.0,37,50.115121
7.0,10,50.127709
9.0,14,50.14577
7.0,15,50.16494
3.0,5,50.17194
2.0,7,50.180512
4.0,8,50.191082
9.0,38,50.237462
9.0,12,50.253031
7.0,10,50.265147
8.0,22,50.292299
4.0,35,50.334728
4.0,14,50.352298
4.0,9,50.363979
11.0,23,50.393137
7.0,10,50.407173
10.0,20,50.432795
2.0,7,50.441367
10.0,31,50.479255
10.0,15,50.498641
9.0,11,50.512784
10.0,14,50.529834
4.0,10,50.542342
3.0,15,50.561506
4.0,11,50.575574
9.0,10,50.588113
3.0,10,50.600717
4.0,19,50.624006
7.0,10,50.636122
4.0,9,50.647693
11.0,57,50.716161
2.0,7,50.724719
4.0,7,50.734276
4.0,7,50.743313
4.0,11,50.756959
10.0,32,50.797237
10.0,64,50.887519
8.0,14,50.908634
9.0,18,50.930851
11.0,25,50.962559
11.0,26,50.994755
10.0,112,51.132951
11.0,44,51.188352
2.0,7,51.197889
4.0,16,51.218599
7.0,10,51.231177
10.0,71,52.581663
11.0,17,52.609199
10.0,81,52.722362
7.0,10,52.735387
7.0,10,52.750931
10.0,86,52.863954
4.0,10,52.877976
3.0,13,52.900082
8.0,14,52.923147
8.0,22,52.957315
3.0,11,52.970824
7.0,10,52.983854
3.0,11,52.999385
8.0,14,53.021412
11.0,82,53.127393
7.0,10,53.139906
3.0,4,53.145421
4.0,6,53.153929
9.0,10,53.167455
7.0,10,53.18205
2.0,15,53.201158
10.0,57,53.270484
3.0,15,53.289526
3.0,4,53.295108
2.0,7,53.304628
10.0,25,53.335362
7.0,10,53.348942
2.0,7,53.358468
3.0,4,53.364029
11.0,32,53.402742
4.0,9,53.415771
3.0,6,53.425288
8.0,14,53.44281
10.0,29,53.478883
10.0,21,53.505516
10.0,21,53.533256
11.0,32,53.57495
8.0,10,53.588518
2.0,7,53.59912
2.0,7,53.60963
9.0,31,53.654471
3.0,11,53.66908
8.0,10,53.682653
3.0,7,53.692193
5.0,9,53.704215
8.0,14,53.72277
11.0,21,53.749432
11.0,37,53.795011
3.0,9,53.807536
7.0,10,53.820556
7.0,15,53.84066
7.0,10,53.853256
3.0,6,53.861788
10.0,24,53.891485
2.0,11,53.905549
10.0,25,53.937618
7.0,10,53.951175
7.0,10,53.964255
3.0,7,53.974292
7.0,10,53.987404
9.0,11,54.002967
3.0,7,54.013334
10.0,18,54.037365
4.0,23,54.066118
10.0,13,54.082645
7.0,10,54.095719
10.0,27,54.130219
11.0,27,54.164463
3.0,6,54.172495
3.0,6,54.18007
9.0,11,54.194051
7.0,10,54.20843
10.0,39,54.256349
6.0,13,54.272926
4.0,12,54.289091
4.0,11,54.302659
10.0,26,54.335446
8.0,22,54.363938
8.0,10,54.377468
3.0,8,54.387984
9.0,12,54.404109
9.0,14,54.423261
3.0,4,54.428836
10.0,70,54.514616
7.0,14,54.53273
3.0,5,54.540304
10.0,69,54.625936
7.0,10,54.6393
10.0,20,54.66482
3.0,15,54.683931
3.0,6,54.691969
9.0,15,54.711105
8.0,10,54.724184
9.0,22,54.753306
4.0,8,54.764407
3.0,15,54.782985
3.0,6,54.790578
10.0,22,54.818405
3.0,4,54.824373
7.0,10,54.836388
11.0,39,54.885044
11.0,20,54.911019
10.0,35,54.953961
4.0,11,54.968479
4.0,6,54.976079
10.0,68,55.060914
7.0,10,55.074028
9.0,11,55.088605
3.0,5,55.095198
4.0,14,55.112776
4.0,14,55.130406
10.0,17,55.151481
10.0,18,55.174124
