#{"t_start": 1743759050.326193, "env_id": "chokepoint"}
r,l,t
12.0,18,67.833686
14.0,23,67.858685
12.0,21,67.883692
12.0,17,67.902215
7.0,9,67.911215
8.0,13,67.928215
12.0,21,67.951212
12.0,17,67.970212
3.0,4,67.974212
14.0,22,67.997731
14.0,24,68.023731
12.0,20,68.04473
7.0,11,68.056731
14.0,22,68.080737
14.0,27,68.109248
13.0,18,68.128246
14.0,20,68.150248
14.0,23,68.173252
8.0,11,68.185261
12.0,15,68.201802
12.0,19,68.220809
14.0,20,68.24181
12.0,23,68.26678
3.0,5,68.27278
14.0,22,68.296311
14.0,22,68.319342
14.0,27,68.347337
7.0,12,68.360338
7.0,12,68.372337
12.0,21,68.394947
12.0,16,68.411917
14.0,21,68.433917
12.0,22,68.458917
12.0,26,68.486924
14.0,25,68.521436
14.0,23,68.547438
3.0,9,68.559436
14.0,24,68.588176
12.0,24,68.614692
3.0,8,68.623692
6.0,7,68.631692
12.0,15,68.64869
12.0,30,68.681697
14.0,28,68.712205
12.0,21,68.735204
7.0,13,68.750205
7.0,10,68.761206
14.0,30,68.793744
14.0,17,68.813767
9.0,11,68.826744
12.0,22,68.853724
12.0,20,68.874264
14.0,35,68.911754
14.0,27,68.940783
14.0,21,68.961782
7.0,11,68.973788
14.0,24,68.998391
3.0,4,69.00339
12.0,17,69.021391
14.0,19,69.04139
14.0,22,69.065363
3.0,5,69.071363
14.0,19,69.091936
14.0,18,69.110973
15.0,25,69.136943
14.0,24,69.161973
7.0,11,69.173974
8.0,13,69.18801
7.0,10,69.198581
14.0,22,69.221582
12.0,16,69.23859
14.0,21,69.259582
7.0,10,69.270585
12.0,20,69.291591
3.0,7,69.299158
7.0,8,69.308162
3.0,7,69.315166
7.0,14,69.330163
12.0,17,69.348167
3.0,9,69.358163
14.0,18,69.378577
7.0,12,69.39158
14.0,22,69.414152
14.0,22,69.437155
14.0,17,69.454158
7.0,8,69.463155
3.0,4,69.468155
7.0,10,69.478196
12.0,24,69.502764
14.0,20,69.523769
14.0,28,69.552768
15.0,21,69.573765
3.0,6,69.580776
14.0,18,69.599345
3.0,6,69.605347
12.0,20,69.625345
7.0,9,69.636319
14.0,17,69.654345
1.0,3,69.657345
14.0,16,69.674345
12.0,22,69.69787
14.0,28,69.726868
14.0,18,69.745868
7.0,10,69.757868
12.0,24,69.782874
14.0,20,69.804387
3.0,8,69.814386
3.0,4,69.818387
14.0,18,71.060314
12.0,25,71.087319
14.0,19,71.115837
3.0,4,71.122834
7.0,17,71.151837
12.0,20,71.181841
14.0,22,71.211355
14.0,18,71.236351
3.0,5,71.243351
14.0,31,71.276355
7.0,9,71.286355
14.0,22,71.308868
14.0,19,71.328892
12.0,23,71.352893
14.0,24,71.377938
12.0,16,71.394506
14.0,29,71.424507
7.0,9,71.434477
3.0,7,71.441477
12.0,22,71.464476
8.0,11,71.47651
12.0,16,71.493991
3.0,6,71.500993
14.0,24,71.525022
12.0,16,71.542024
12.0,21,71.564023
14.0,21,71.585025
14.0,23,71.6096
14.0,20,71.630571
3.0,6,71.636571
14.0,23,71.660605
14.0,26,71.687613
14.0,29,71.718209
12.0,16,71.735209
14.0,20,71.75718
12.0,20,71.778217
3.0,7,71.787186
12.0,17,71.804699
7.0,12,71.817699
12.0,22,71.840702
15.0,24,71.865702
7.0,9,71.875699
14.0,24,71.900309
7.0,8,71.909309
14.0,19,71.929311
14.0,24,71.955277
7.0,12,71.967277
7.0,12,71.980283
3.0,7,71.988316
7.0,9,71.997887
3.0,9,72.007856
14.0,31,72.039886
8.0,14,72.054888
12.0,15,72.070855
14.0,16,72.087862
14.0,24,72.113385
14.0,20,72.134385
12.0,19,72.154407
14.0,20,72.176412
14.0,27,72.204998
7.0,10,72.215025
7.0,9,72.225027
12.0,18,72.244029
3.0,6,72.251026
12.0,18,72.270026
7.0,9,72.280056
14.0,18,72.298632
14.0,34,72.33463
14.0,30,72.367599
12.0,24,72.39314
7.0,10,72.404144
3.0,5,72.410171
12.0,19,72.430173
13.0,16,72.447147
6.0,9,72.457177
12.0,18,72.476177
3.0,7,72.484208
7.0,10,72.494781
14.0,23,72.519784
3.0,6,72.526781
14.0,18,72.545782
14.0,19,72.565782
12.0,15,72.582787
14.0,25,72.610332
7.0,9,72.620332
7.0,10,72.631332
14.0,30,72.663133
12.0,16,72.680142
8.0,13,72.69365
14.0,26,72.721688
12.0,17,72.739691
12.0,21,72.761689
12.0,24,72.786663
14.0,29,72.81703
14.0,19,72.837034
3.0,10,72.848032
14.0,21,72.870034
7.0,10,72.881067
14.0,21,72.903123
14.0,24,72.928134
3.0,5,72.934133
14.0,22,72.957129
3.0,5,72.963164
7.0,9,72.97316
12.0,21,72.995768
7.0,9,73.005767
3.0,4,73.009769
14.0,17,73.028762
12.0,19,73.048766
14.0,24,73.073768
14.0,27,73.101377
12.0,16,73.118377
14.0,31,73.151379
14.0,19,73.172347
12.0,18,73.192352
3.0,8,73.201895
7.0,9,73.212895
8.0,16,73.232897
12.0,20,73.256899
14.0,27,73.288855
12.0,16,74.494755
14.0,17,74.514758
12.0,16,74.53476
14.0,21,74.560762
14.0,16,74.577759
14.0,22,74.601277
3.0,5,74.606275
14.0,18,74.625277
14.0,26,74.656275
14.0,30,74.689312
14.0,27,74.717426
14.0,24,74.742426
14.0,18,74.761426
7.0,15,74.777427
14.0,28,74.806035
14.0,25,74.832001
12.0,15,74.848003
12.0,23,74.872004
14.0,20,74.893005
3.0,4,74.897515
12.0,15,74.913546
7.0,14,74.928544
14.0,20,74.949544
14.0,24,74.974517
14.0,25,75.000046
12.0,19,75.019047
14.0,24,75.044412
14.0,23,75.068431
14.0,24,75.092439
14.0,22,75.115959
15.0,20,75.138957
12.0,14,75.15496
7.0,9,75.164959
14.0,21,75.187968
14.0,23,75.211487
3.0,4,75.216488
14.0,29,75.246487
14.0,19,75.266484
7.0,12,75.278484
8.0,10,75.28949
14.0,26,75.316001
14.0,18,75.335005
3.0,14,75.351006
9.0,12,75.364004
7.0,10,75.374004
14.0,22,75.397337
7.0,10,75.408337
14.0,19,75.428337
7.0,12,75.441337
7.0,9,75.450337
14.0,34,75.485337
12.0,24,75.50885
14.0,18,75.527854
13.0,18,75.54585
1.0,2,75.54885
14.0,28,75.57685
14.0,22,75.600367
14.0,16,75.61637
7.0,14,75.63037
12.0,20,75.65137
8.0,13,75.66537
14.0,29,75.694886
14.0,22,75.717896
14.0,16,75.734896
14.0,23,75.758897
8.0,10,75.769897
14.0,24,75.795417
14.0,24,75.820428
14.0,24,75.845427
7.0,10,75.856427
14.0,22,75.879427
12.0,19,75.899006
14.0,22,75.922029
14.0,21,75.944034
14.0,29,75.973035
14.0,21,75.99507
14.0,20,76.015644
12.0,20,76.035649
12.0,18,76.054644
7.0,13,76.068644
14.0,24,76.092682
14.0,18,76.111248
14.0,19,76.13125
12.0,23,76.155252
12.0,25,76.180253
9.0,10,76.190288
14.0,23,76.214797
3.0,5,76.220797
12.0,15,76.236792
12.0,18,76.254798
12.0,20,76.275797
14.0,39,76.315341
14.0,30,76.346344
14.0,27,76.37431
14.0,16,76.391377
3.0,8,76.39995
14.0,24,76.424945
12.0,15,76.440946
7.0,15,76.45594
7.0,11,76.467916
14.0,28,76.497437
14.0,23,76.521433
12.0,16,76.53846
14.0,20,76.563468
14.0,25,76.59092
12.0,17,76.608521
12.0,28,76.637522
12.0,16,77.893779
14.0,26,77.924799
14.0,22,77.951797
14.0,16,77.968797
14.0,19,77.988803
7.0,13,78.003313
14.0,20,78.025311
14.0,28,78.055311
12.0,15,78.073309
12.0,20,78.094316
14.0,22,78.117984
12.0,18,78.136981
9.0,12,78.149981
14.0,20,78.170982
7.0,10,78.182018
14.0,22,78.205525
7.0,10,78.216529
7.0,11,78.228496
3.0,4,78.232525
14.0,24,78.257524
3.0,4,78.262527
7.0,9,78.272525
14.0,19,78.292526
14.0,19,78.312037
3.0,7,78.319037
12.0,15,78.33604
12.0,16,78.35404
9.0,10,78.36504
14.0,18,78.385051
14.0,26,78.411572
14.0,24,78.436572
14.0,20,78.457599
7.0,11,78.46857
15.0,24,78.493636
12.0,19,78.513204
3.0,4,78.518207
3.0,4,78.522207
9.0,11,78.534207
12.0,22,78.556209
14.0,20,78.576202
14.0,21,78.59782
13.0,21,78.618816
14.0,23,78.642791
7.0,10,78.654827
14.0,18,78.67379
14.0,21,78.696302
14.0,17,78.714335
12.0,18,78.734339
14.0,17,78.752339
14.0,20,78.774339
14.0,20,78.795342
12.0,19,78.815881
7.0,12,78.827886
12.0,23,78.851854
14.0,22,78.875885
14.0,21,78.898465
12.0,22,78.921497
8.0,11,78.933491
3.0,5,78.939496
14.0,26,78.966494
14.0,20,78.988472
14.0,26,79.015076
14.0,22,79.038076
14.0,17,79.056049
14.0,20,79.077049
7.0,10,79.088058
14.0,26,79.114576
12.0,20,79.135576
8.0,18,79.154576
12.0,17,79.171576
14.0,21,79.194612
14.0,23,79.22012
7.0,12,79.234125
15.0,20,79.255121
12.0,15,79.271121
7.0,10,79.282154
3.0,8,79.290154
14.0,22,79.313726
12.0,19,79.334722
11.0,19,79.354726
12.0,17,79.372723
7.0,10,79.38276
14.0,22,79.405334
13.0,20,79.426339
12.0,17,79.444339
7.0,9,79.454334
14.0,27,79.482161
7.0,9,79.492163
7.0,9,79.501731
14.0,20,79.522731
12.0,20,79.543729
14.0,21,79.565732
8.0,14,79.580734
12.0,20,79.601341
12.0,24,79.626344
12.0,17,79.64434
14.0,22,79.667337
7.0,12,79.68034
14.0,19,79.699859
7.0,11,79.711859
12.0,18,79.730859
7.0,8,79.739859
14.0,28,79.768946
12.0,15,79.784986
12.0,16,79.801565
3.0,8,79.810569
14.0,29,79.839563
7.0,8,79.848532
14.0,19,79.868533
12.0,16,79.884595
12.0,18,79.903171
7.0,10,79.91417
14.0,25,79.939171
14.0,17,79.956677
15.0,33,79.990713
11.0,21,80.012264
14.0,25,80.037262
12.0,25,81.244606
14.0,19,81.266572
16.0,43,81.313118
12.0,16,81.333117
3.0,8,81.344091
3.0,8,81.353118
7.0,9,81.366115
14.0,16,81.387155
12.0,18,81.409675
12.0,17,81.428677
14.0,20,81.449707
14.0,18,81.46868
14.0,28,81.498278
13.0,22,81.521315
14.0,23,81.545316
15.0,21,81.567311
14.0,26,81.596293
14.0,22,81.619812
7.0,16,81.636842
12.0,21,81.658814
7.0,12,81.671836
14.0,23,81.696846
14.0,18,81.715407
12.0,23,81.739412
12.0,32,81.772413
14.0,25,81.798428
14.0,28,81.827591
12.0,16,81.844595
14.0,19,81.864595
14.0,27,81.892601
15.0,25,81.918019
12.0,18,81.937992
10.0,11,81.949992
14.0,25,81.977019
7.0,9,81.987054
14.0,27,82.014616
14.0,22,82.038621
14.0,22,82.061618
14.0,37,82.098653
12.0,17,82.118134
14.0,23,82.145159
14.0,21,82.168162
8.0,9,82.178157
14.0,23,82.202771
14.0,19,82.222605
7.0,14,82.237605
14.0,24,82.2626
14.0,26,82.289612
14.0,35,82.325811
12.0,16,82.342841
14.0,22,82.36684
14.0,20,82.387872
14.0,20,82.40843
14.0,20,82.429437
14.0,22,82.45243
14.0,22,82.475431
7.0,14,82.489465
14.0,31,82.521005
12.0,19,82.541006
7.0,8,82.550001
7.0,9,82.560005
14.0,23,82.584005
14.0,21,82.60657
3.0,4,82.611571
8.0,12,82.624574
10.0,13,82.638571
14.0,24,82.66558
12.0,22,82.688571
14.0,21,82.710127
7.0,9,82.720121
12.0,25,82.746127
14.0,22,82.769091
14.0,23,82.794127
14.0,30,82.824704
12.0,18,82.843705
15.0,23,82.868675
14.0,22,82.892741
12.0,18,82.912256
14.0,18,82.930803
14.0,19,82.951805
12.0,20,82.971805
14.0,23,82.995839
14.0,19,83.015419
3.0,5,83.021419
14.0,19,83.040419
14.0,22,83.063419
14.0,19,83.08342
14.0,18,83.102032
14.0,23,83.125026
12.0,16,83.142025
14.0,21,83.164031
12.0,36,83.200592
3.0,5,83.206624
12.0,15,83.223591
7.0,10,83.234589
14.0,21,83.257622
12.0,18,83.276616
14.0,23,83.300759
7.0,10,83.311786
12.0,22,83.334787
14.0,30,83.364793
14.0,24,83.389817
14.0,24,83.414399
14.0,18,84.606677
12.0,21,84.630674
8.0,14,84.646673
14.0,27,84.680674
14.0,18,84.703193
14.0,20,84.727194
14.0,24,84.759192
14.0,21,84.784195
14.0,22,84.809712
14.0,19,84.831711
14.0,21,84.853739
7.0,10,84.86474
8.0,9,84.874744
14.0,24,84.899754
12.0,16,84.916896
14.0,24,84.942708
14.0,20,84.964707
14.0,20,84.985732
8.0,11,84.997736
7.0,8,85.007254
14.0,20,85.028253
14.0,21,85.051257
14.0,22,85.075253
14.0,18,85.094255
14.0,26,85.121825
12.0,16,85.138824
14.0,21,85.161796
14.0,21,85.183794
14.0,18,85.204095
3.0,6,85.211099
14.0,22,85.235124
14.0,22,85.258126
14.0,20,85.279127
14.0,19,85.299165
12.0,16,85.316739
12.0,14,85.331739
14.0,17,85.349709
14.0,24,85.374735
14.0,27,85.403274
12.0,14,85.418276
12.0,17,85.436275
7.0,10,85.447276
9.0,12,85.460276
14.0,21,85.482247
14.0,23,85.505858
14.0,21,85.52786
12.0,19,85.547827
12.0,20,85.568857
14.0,22,85.592834
14.0,26,85.620345
14.0,20,85.642344
12.0,22,85.665345
3.0,5,85.671343
14.0,20,85.691351
14.0,31,85.72386
14.0,20,85.74486
8.0,12,85.757862
14.0,25,85.783859
14.0,20,85.805377
12.0,19,85.825379
14.0,21,85.847378
14.0,23,85.870381
14.0,29,85.900951
7.0,11,85.912987
14.0,21,85.933957
14.0,22,85.956988
8.0,10,85.967982
14.0,22,85.991019
12.0,18,86.010506
14.0,19,86.030535
14.0,22,86.053535
12.0,16,86.070538
7.0,12,86.083536
14.0,20,86.104126
12.0,18,86.123125
7.0,10,86.134124
12.0,16,86.152095
14.0,22,86.175124
12.0,16,86.192157
14.0,19,86.211678
6.0,9,86.221679
14.0,20,86.242674
14.0,23,86.266676
14.0,22,86.28871
14.0,17,86.309113
12.0,20,86.331085
14.0,22,86.354112
3.0,8,86.363113
7.0,10,86.378108
12.0,15,86.396089
12.0,15,86.411608
14.0,18,86.431607
7.0,10,86.442605
14.0,18,86.462606
12.0,15,86.478604
14.0,27,86.510137
12.0,21,86.534134
3.0,5,86.540135
14.0,17,86.559134
11.0,29,86.590141
8.0,13,86.604668
7.0,9,86.614666
15.0,23,86.639667
14.0,20,86.661667
12.0,15,86.677665
14.0,19,86.698716
14.0,23,86.723259
14.0,20,86.744253
14.0,21,86.766259
7.0,10,86.777255
14.0,20,86.799263
14.0,18,87.98625
12.0,18,88.011365
3.0,4,88.018364
12.0,17,88.043369
3.0,13,88.063367
14.0,26,88.095378
3.0,6,88.102874
7.0,9,88.112878
15.0,35,88.162883
14.0,20,88.190893
12.0,17,88.210413
14.0,17,88.228409
12.0,17,88.247409
14.0,17,88.266409
12.0,17,88.285435
14.0,19,88.306032
14.0,21,88.32803
14.0,22,88.35203
14.0,21,88.373038
7.0,9,88.383039
7.0,16,88.400049
14.0,18,88.418615
12.0,17,88.436641
14.0,21,88.457645
14.0,24,88.482645
12.0,17,88.499684
14.0,19,88.518258
2.0,4,88.523258
14.0,16,88.54023
14.0,22,88.562258
12.0,24,88.586257
14.0,23,88.608863
10.0,13,88.622867
14.0,24,88.646865
14.0,21,88.668865
14.0,18,88.687838
3.0,5,88.693847
14.0,17,88.711239
14.0,23,88.735239
12.0,16,88.752239
14.0,18,88.771239
14.0,22,88.794248
12.0,17,88.81276
14.0,16,88.829758
7.0,9,88.839758
7.0,12,88.852758
14.0,22,88.875758
3.0,9,88.885787
12.0,15,88.901822
14.0,25,88.927397
15.0,22,88.950367
14.0,20,88.971399
12.0,16,88.987403
14.0,22,89.010931
14.0,23,89.036757
7.0,8,89.045758
14.0,18,89.064758
14.0,25,89.090764
14.0,19,89.111276
14.0,29,89.141276
14.0,20,89.162277
3.0,7,89.170276
12.0,17,89.188276
12.0,16,89.204794
14.0,16,89.222794
13.0,20,89.242794
12.0,14,89.257795
8.0,16,89.274794
14.0,22,89.2978
14.0,18,89.317313
16.0,25,89.343329
14.0,21,89.367316
14.0,18,89.386316
14.0,20,89.407847
14.0,19,89.427847
14.0,19,89.448847
7.0,10,89.458847
12.0,21,89.480847
14.0,21,89.503364
12.0,23,89.527374
7.0,9,89.537374
14.0,24,89.562374
14.0,26,89.589383
7.0,9,89.599383
3.0,7,89.607904
14.0,31,89.639904
12.0,16,89.656904
14.0,29,89.687903
12.0,20,89.708431
14.0,23,89.732458
14.0,17,89.750426
7.0,9,89.760427
14.0,23,89.784456
3.0,9,89.793494
14.0,19,89.813071
14.0,22,89.836073
14.0,22,89.859072
14.0,22,89.881075
14.0,21,89.902105
14.0,19,89.922678
14.0,24,89.946675
14.0,19,89.966678
14.0,20,89.986678
14.0,20,90.007287
8.0,14,90.021283
14.0,20,90.04229
14.0,18,90.061289
14.0,16,90.077289
14.0,17,90.094319
8.0,13,90.107899
14.0,24,90.132895
14.0,21,90.153897
12.0,19,90.172894
7.0,10,90.183896
12.0,18,91.360785
9.0,30,91.391787
14.0,17,91.410293
14.0,19,91.430293
14.0,17,91.448293
14.0,28,91.483295
14.0,21,91.508811
14.0,21,91.531811
12.0,19,91.553811
14.0,21,91.575815
14.0,19,91.595824
14.0,28,91.625339
14.0,19,91.645343
12.0,22,91.669343
14.0,20,91.690351
14.0,19,91.710873
14.0,20,91.731873
12.0,15,91.747648
14.0,24,91.773648
12.0,15,91.789657
14.0,20,91.810178
14.0,18,91.830175
7.0,10,91.841175
14.0,22,91.865174
14.0,23,91.889202
14.0,21,91.909814
14.0,38,91.948786
14.0,22,91.971786
12.0,24,91.997795
14.0,21,92.020304
14.0,20,92.041304
14.0,25,92.067304
14.0,16,92.084304
7.0,9,92.09431
14.0,21,92.116821
14.0,23,92.140825
12.0,15,92.156824
14.0,21,92.179824
14.0,27,92.208354
12.0,16,92.225354
14.0,18,92.244354
14.0,32,92.277384
14.0,28,92.305991
14.0,26,92.331991
12.0,22,92.354991
14.0,23,92.379986
14.0,19,92.399026
9.0,17,92.416609
14.0,16,92.432608
12.0,15,92.448601
12.0,17,92.465607
14.0,19,92.48561
14.0,24,92.510223
12.0,18,92.528223
12.0,16,92.545223
14.0,21,92.566222
14.0,20,92.587229
12.0,20,92.606833
14.0,24,92.630836
14.0,20,92.651833
14.0,23,92.674836
14.0,26,92.70087
12.0,18,92.719438
14.0,24,92.744443
14.0,21,92.765443
12.0,17,92.78345
14.0,22,92.806012
14.0,17,92.823043
12.0,20,92.844049
14.0,18,92.863049
15.0,36,92.89809
14.0,19,92.917656
14.0,21,92.939659
12.0,14,92.954511
14.0,23,92.977511
14.0,20,92.999516
12.0,14,93.014059
14.0,18,93.032059
14.0,31,93.064058
3.0,8,93.072058
14.0,23,93.095092
14.0,18,93.11367
14.0,19,93.13267
14.0,22,93.15567
14.0,20,93.17567
14.0,18,93.193711
14.0,20,93.21529
14.0,22,93.237288
14.0,21,93.259258
12.0,17,93.277258
14.0,21,93.300264
14.0,16,93.316776
14.0,19,93.33778
14.0,19,93.35778
7.0,13,93.37178
14.0,23,93.396819
14.0,23,93.42039
8.0,10,93.43136
7.0,22,93.454394
14.0,20,93.474391
14.0,18,94.689017
7.0,8,94.700022
12.0,18,94.720534
14.0,19,94.742537
12.0,20,94.764534
7.0,8,94.774531
14.0,24,94.799537
14.0,20,94.821049
12.0,15,94.838047
12.0,16,94.862048
12.0,15,94.88305
14.0,20,94.907563
3.0,7,94.914563
14.0,21,94.936564
14.0,17,94.956565
14.0,21,94.979563
14.0,18,94.998599
8.0,13,95.012159
12.0,28,95.041955
14.0,18,95.060947
14.0,24,95.084948
12.0,19,95.104982
14.0,22,95.127559
14.0,19,95.147547
14.0,18,95.166554
14.0,17,95.183552
14.0,23,95.207161
14.0,20,95.22816
14.0,31,95.25916
14.0,22,95.281146
14.0,16,95.299199
14.0,20,95.319772
14.0,18,95.338772
14.0,25,95.365772
12.0,21,95.39074
14.0,19,95.413268
14.0,21,95.437267
14.0,23,95.461266
7.0,10,95.473267
12.0,16,95.490266
14.0,18,95.509797
14.0,20,95.530797
8.0,12,95.544797
12.0,18,95.563827
12.0,15,95.579824
7.0,9,95.588819
14.0,20,95.610432
14.0,17,95.627432
14.0,18,95.646429
9.0,12,95.659432
12.0,16,95.676431
14.0,24,95.700468
3.0,4,95.705467
14.0,20,95.726045
14.0,17,95.743047
14.0,23,95.767049
12.0,18,95.786048
12.0,14,95.80108
14.0,17,95.818649
14.0,17,95.836453
14.0,15,95.85146
7.0,12,95.864456
7.0,9,95.874454
14.0,22,95.898436
14.0,19,95.917954
14.0,17,95.936954
14.0,18,95.955954
14.0,21,95.977954
14.0,18,95.996964
7.0,10,96.008473
3.0,5,96.014473
14.0,23,96.038473
14.0,26,96.065473
7.0,12,96.078473
14.0,22,96.102479
14.0,20,96.122991
14.0,20,96.144991
7.0,9,96.15499
8.0,14,96.16999
14.0,18,96.188991
14.0,20,96.210509
14.0,19,96.230509
14.0,17,96.248509
14.0,20,96.269509
14.0,21,96.291512
12.0,14,96.30708
14.0,18,96.326122
3.0,5,96.332111
14.0,20,96.353087
14.0,24,96.378087
9.0,11,96.390087
12.0,16,96.407604
12.0,18,96.426611
14.0,17,96.444611
14.0,15,96.46061
7.0,10,96.471611
12.0,18,96.490611
12.0,15,96.507122
12.0,22,96.531132
14.0,24,96.556132
14.0,25,96.582132
12.0,17,96.600142
14.0,16,96.616739
14.0,19,96.636744
14.0,19,96.655744
14.0,21,96.677744
14.0,18,96.696733
12.0,16,96.714252
14.0,20,96.735251
14.0,23,96.759252
3.0,5,96.765252
14.0,19,96.785252
3.0,5,96.791252
7.0,12,96.805257
9.0,10,96.81577
13.0,19,96.83577
14.0,15,96.85177
14.0,25,96.878773
14.0,19,98.037795
3.0,5,98.045794
12.0,16,98.066794
14.0,21,98.091798
12.0,14,98.109307
14.0,17,98.131312
14.0,19,98.151312
14.0,21,98.173312
14.0,17,98.195316
12.0,15,98.21182
14.0,23,98.238855
12.0,16,98.254852
12.0,20,98.275853
7.0,11,98.286853
12.0,16,98.303892
6.0,9,98.313466
12.0,16,98.330466
12.0,17,98.347466
12.0,16,98.364469
14.0,21,98.386467
12.0,16,98.403442
14.0,19,98.42298
7.0,10,98.433985
14.0,20,98.453983
3.0,5,98.459985
14.0,22,98.482991
14.0,17,98.501017
12.0,17,98.517589
12.0,16,98.534596
12.0,16,98.551594
14.0,16,98.567594
12.0,18,98.586969
14.0,20,98.607005
12.0,21,98.62858
12.0,15,98.64458
3.0,4,98.649575
7.0,13,98.66358
14.0,21,98.68458
14.0,21,98.706585
14.0,18,98.725157
12.0,14,98.740159
14.0,23,98.764127
14.0,20,98.785131
14.0,17,98.80314
14.0,18,98.822661
14.0,20,98.843688
12.0,18,98.862686
7.0,8,98.871691
7.0,10,98.882659
14.0,17,98.900693
14.0,22,98.923275
14.0,18,98.941844
3.0,9,98.951841
12.0,16,98.968843
14.0,26,98.995851
12.0,17,99.013427
14.0,20,99.034434
14.0,20,99.05543
12.0,15,99.07143
14.0,24,99.096463
14.0,20,99.117041
12.0,15,99.133041
12.0,16,99.150041
14.0,21,99.172041
14.0,21,99.194071
14.0,19,99.21365
12.0,15,99.229649
14.0,17,99.24765
14.0,19,99.267649
14.0,23,99.291649
12.0,15,99.307688
12.0,18,99.327257
14.0,24,99.353257
7.0,9,99.363258
14.0,22,99.385257
14.0,18,99.404265
7.0,19,99.423828
12.0,16,99.440829
14.0,20,99.460823
12.0,19,99.479829
8.0,10,99.490828
14.0,23,99.514439
14.0,21,99.535439
14.0,19,99.555438
14.0,17,99.572409
14.0,23,99.596477
3.0,5,99.602454
14.0,18,99.621047
14.0,21,99.643016
12.0,20,99.664047
14.0,19,99.683049
14.0,19,99.703085
14.0,20,99.72365
12.0,15,99.739655
14.0,18,99.758655
14.0,22,99.780659
12.0,17,99.798696
14.0,26,99.825268
14.0,26,99.852268
14.0,18,99.870271
12.0,17,99.888266
14.0,20,99.909304
14.0,20,99.930606
3.0,6,99.937601
14.0,19,99.957576
14.0,24,99.982578
14.0,19,100.002615
3.0,6,100.009642
14.0,22,100.032217
14.0,21,100.055216
14.0,22,100.078218
14.0,78,100.156833
14.0,16,100.173838
14.0,22,101.318832
14.0,23,101.348835
12.0,25,101.382835
12.0,15,101.40584
14.0,20,101.442351
14.0,20,101.473352
14.0,18,101.500354
12.0,18,101.522865
14.0,19,101.544862
14.0,21,101.566862
14.0,20,101.587861
14.0,20,101.608917
7.0,11,101.62148
14.0,17,101.639479
14.0,18,101.659486
12.0,18,101.678456
14.0,18,101.699466
9.0,12,101.716977
14.0,22,101.746978
14.0,23,101.776978
14.0,21,101.803982
14.0,19,101.827503
14.0,26,101.854503
14.0,18,101.873507
14.0,26,101.90157
14.0,20,101.922146
14.0,20,101.944144
12.0,16,101.961142
14.0,26,101.987145
7.0,9,101.997151
14.0,19,102.019721
14.0,28,102.047723
14.0,26,102.074728
14.0,22,102.097755
14.0,19,102.117334
14.0,21,102.138329
14.0,22,102.161331
14.0,21,102.183304
14.0,21,102.205375
12.0,25,102.230946
14.0,25,102.256916
7.0,9,102.266953
14.0,17,102.283942
14.0,17,102.301983
14.0,21,102.323557
14.0,24,102.348555
7.0,10,102.359562
14.0,22,102.382553
14.0,18,102.401594
14.0,22,102.425167
14.0,22,102.448166
14.0,17,102.466166
14.0,18,102.485167
14.0,20,102.506205
14.0,22,102.529775
14.0,16,102.546775
14.0,21,102.569776
14.0,19,102.589776
7.0,12,102.60181
14.0,19,102.622388
14.0,18,102.641387
14.0,20,102.662161
12.0,19,102.682151
14.0,23,102.706181
14.0,20,102.726757
14.0,20,102.746752
14.0,20,102.767754
14.0,19,102.787752
14.0,18,102.806783
14.0,19,102.826355
14.0,21,102.848354
14.0,19,102.868327
12.0,15,102.885327
14.0,19,102.905336
12.0,20,102.925852
14.0,21,102.95088
14.0,19,102.970882
14.0,16,102.987434
12.0,16,103.004468
14.0,18,103.024043
14.0,19,103.044039
14.0,17,103.062038
14.0,21,103.083023
7.0,13,103.097044
14.0,20,103.117653
8.0,11,103.129651
14.0,17,103.147656
12.0,26,103.173653
14.0,21,103.195661
14.0,20,103.216249
14.0,23,103.240223
14.0,27,103.26922
14.0,18,103.28822
14.0,19,103.308227
14.0,23,103.332776
14.0,17,103.350776
12.0,16,103.367745
14.0,27,103.39678
14.0,21,103.418393
14.0,18,103.438741
14.0,22,103.462746
7.0,9,103.47275
14.0,19,103.492778
14.0,18,103.512342
14.0,19,103.53235
14.0,18,103.551348
12.0,18,104.824767
14.0,19,104.844794
14.0,21,104.867769
14.0,21,104.904783
14.0,19,104.932292
14.0,21,104.961294
14.0,23,104.992292
14.0,19,105.015816
3.0,5,105.021816
14.0,21,105.044815
14.0,17,105.063818
14.0,26,105.092819
12.0,17,105.111851
14.0,24,105.13937
12.0,23,105.164371
14.0,20,105.18537
14.0,18,105.205379
3.0,8,105.213891
14.0,21,105.235897
12.0,20,105.256897
12.0,15,105.272897
14.0,20,105.29393
14.0,21,105.316503
7.0,10,105.327508
14.0,23,105.351472
14.0,20,105.373252
3.0,4,105.378293
14.0,17,105.396294
14.0,26,105.423407
12.0,15,105.438409
12.0,16,105.455407
12.0,18,105.474411
14.0,17,105.492405
14.0,17,105.509439
14.0,23,105.533563
12.0,14,105.54859
14.0,18,105.56659
14.0,17,105.583563
3.0,8,105.592587
14.0,23,105.615165
14.0,93,105.707195
3.0,7,105.715744
12.0,17,105.733723
14.0,24,105.758744
14.0,20,105.778741
14.0,19,105.798739
14.0,25,105.82432
14.0,17,105.84132
14.0,17,105.860317
12.0,14,105.874291
14.0,18,105.893322
14.0,19,105.912357
